LEI_Code,NSA,Period,Item,Label,ASSETS_FV,ASSETS_Stages,Exposure,Financial_instruments,Amount,Fin_end_year,n_quarters,Footnote,Row,Column,Sheet
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1088.01441993,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",38,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,41.78878186,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",39,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,6967.06695704,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",40,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,1464.26659213,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",41,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,8690.53884103,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",42,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,7641.28791455,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",43,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,4051.49058666,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",44,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,1124.67457086,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",45,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,15096.51908106,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",46,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,131.33983949,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",47,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,15.50759094,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",48,6,Liabilities
254900RNFMDM0P11YR84,DE,202212,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,43618.01382276,0,4,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",49,6,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321214,TOTAL LIABILITIES,0,0,0,0,44330.54023895,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",23,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,3119.26450857,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",31,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",32,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",33,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,1202.5652123,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",34,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,208.38362535,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",35,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,2812.03118909,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",36,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,99.74961625,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",37,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1816.60911922,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",38,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,521.13951746,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",39,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,6618.62528926,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",40,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,1126.31976505,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",41,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,8046.12590678,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",42,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,6796.05789074,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",43,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,4745.58722842,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",44,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,1132.72933269,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",45,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,15570.29842676,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",46,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,129.37174484,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",47,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,15.14463426,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",48,7,Liabilities
254900RNFMDM0P11YR84,DE,202303,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,43946.25151466,0,1,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",49,7,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321214,TOTAL LIABILITIES,0,0,0,0,45634.69240569,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",23,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,3213.8348844,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",31,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",32,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",33,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,1238.77105376,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",34,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,236.38357603,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",35,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,2876.3221746,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",36,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,123.83579943,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",37,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,3628.34250683,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",38,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,549.27060833,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",39,8,Liabilities
254900RNFMDM0P11YR84,DE,202306,2321215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,6318.43686369,0,2,"With effect from 7 June 2023, Atlantic Lux HoldCo S.à r.l. qualifies as financial holding company of a significant supervised group which includes Aareal Bank AG (LEI EZKODONU5TYHW4PP1R34). Due to the group restructuring, Atlantic Lux HoldCo S.à r.l. started in June 2023 reporting consolidated regulatory reports to the European Banking Authority. Until early June 2023 consolidated data for the group refer to Aareal Bank Group with Aareal Bank AG being the EU parent institution. Deviations between the two levels of consolidation mainly result from differences in the groups’ own funds due to minority shareholders in Aareal Bank AG.",40,8,Liabilities
